sample_idx,label,gs_spearman_r,ts_spearman_r,sensitivity_nb_clicks_1week,sensitivity_product_price,sensitivity_click_hour,sensitivity_click_dow,sensitivity_device_type_enc,sensitivity_product_country_enc,sensitivity_product_age_group_enc,sensitivity_product_gender_enc,sensitivity_product_category_1_enc,sensitivity_partner_id_enc,gs_attr_nb_clicks_1week,gs_attr_product_price,gs_attr_click_hour,gs_attr_click_dow,gs_attr_device_type_enc,gs_attr_product_country_enc,gs_attr_product_age_group_enc,gs_attr_product_gender_enc,gs_attr_product_category_1_enc,gs_attr_partner_id_enc,ts_attr_nb_clicks_1week,ts_attr_product_price,ts_attr_click_hour,ts_attr_click_dow,ts_attr_device_type_enc,ts_attr_product_country_enc,ts_attr_product_age_group_enc,ts_attr_product_gender_enc,ts_attr_product_category_1_enc,ts_attr_partner_id_enc
340,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5944242e-06,2.4139882e-07,7.4505806e-08,3.4071504e-06,3.1135976e-06,0.0,1.616776e-06,0.0,0.0
374,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,1,0.5222329678670935,0.7818181818181817,0.020215869,0.9074251,0.025364392,0.0005080998,0.016990215,0.09025358,0.13610622,0.030996956,0.090538666,0.025361717,0.0006877447,0.11961783,0.0006877447,0.0006877447,0.0006877447,0.0006877447,0.0006877447,0.0006877447,0.0006877447,0.0006877447,0.0060678897,0.95471257,0.0078537,4.291488e-06,0.009195825,0.036085434,0.03485412,0.004482732,0.0373543,0.0099284705
384,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.5222329678670935,0.8787878787878788,0.0076328143,0.9764082,0.014534569,0.00859721,0.0010816045,0.02015971,0.04050909,0.0016825553,0.022311293,0.03953799,0.00019128589,0.123772606,0.00019128589,0.00019128589,0.00019128589,0.00019128589,0.00019128589,0.00019128589,0.00019128589,0.00019128589,0.0037509438,0.9872494,0.0065599023,0.0022736888,0.0002853994,0.009587547,0.008525866,0.00033015135,0.0088074235,0.0076806447
1,0,0.5222329678670935,0.9515151515151514,0.0011452991,0.99464047,0.0010366887,0.00022765808,0.0018043844,0.00075419573,0.0025523435,0.00020937202,0.0078240195,0.0018314342,3.906132e-05,0.1246816,3.906132e-05,3.906132e-05,3.906132e-05,3.906132e-05,3.906132e-05,3.906132e-05,3.906132e-05,3.906132e-05,0.0004392752,0.9957994,0.0004176558,5.7857855e-05,0.0006890303,0.00023785543,0.0004498856,0.00022262559,0.0012350559,0.00077943446
2,0,0.5222329678670935,0.8303030303030302,0.022753417,0.67741394,0.06350824,0.14786585,0.048815966,0.31593928,0.15925187,0.06603718,0.32235122,0.1425857,0.0027807164,0.10970319,0.0027807164,0.0027807164,0.0027807164,0.0027807164,0.0027807164,0.0027807164,0.0027807164,0.0027807164,0.008009483,0.89426935,0.011593315,0.011161171,0.0012923687,0.091069296,0.008655895,0.008406724,0.076050885,0.017928254
3,0,0.5222329678670935,0.9757575757575757,0.0011615735,0.9950049,0.0015170609,0.00027610594,0.0011068708,0.0015300859,0.0020117643,0.00048587378,0.0023877325,0.000967985,3.5125744e-05,0.12469174,3.5125744e-05,3.5125744e-05,3.5125744e-05,3.5125744e-05,3.5125744e-05,3.5125744e-05,3.5125744e-05,3.5125744e-05,0.0004016201,0.99726933,0.0005293478,7.238927e-05,0.0004865853,0.0005397518,0.00066091696,1.1516383e-05,0.0009033706,0.00014840104
4,0,0.5222329678670935,0.9515151515151514,0.043534994,0.806791,0.12229309,0.025272265,0.09162999,0.18955557,0.37033153,0.030635,0.19183014,0.12676689,0.0015490926,0.11479069,0.0015490926,0.0015490926,0.0015490926,0.0015490926,0.0015490926,0.0015490926,0.0015490926,0.0015490926,0.009676871,0.9268916,0.030928701,0.0031881356,0.030569097,0.0688678,0.06964764,0.008886221,0.06504502,0.027413707
6,0,0.5222329678670935,0.9272727272727272,0.0011492535,0.9955176,0.00086959125,0.00012713391,0.0015725291,0.0007854877,0.0014547156,0.00074659334,0.00027250824,0.0016333682,3.267988e-05,0.12473381,3.267988e-05,3.267988e-05,3.267988e-05,3.267988e-05,3.267988e-05,3.267988e-05,3.267988e-05,3.267988e-05,0.0003926746,0.9970414,0.0002691117,5.755545e-05,0.00058245286,0.0002309529,0.000559508,5.6842728e-05,0.0001958696,0.00041154848
8,0,0.5222329678670935,0.9636363636363635,0.0026202672,0.9906548,0.0012897328,0.003895931,0.0015545688,0.006671683,0.019057779,0.0006843796,0.008810775,0.02442204,7.486256e-05,0.124505624,7.486256e-05,7.486256e-05,7.486256e-05,7.486256e-05,7.486256e-05,7.486256e-05,7.486256e-05,7.486256e-05,0.0016841653,0.99260056,0.0009658875,0.0010084764,0.00037608336,0.0045705116,0.0045981975,3.6484653e-05,0.0049407235,0.004948705
10,0,0.5222329678670935,0.9151515151515152,0.00039777067,0.997975,7.548672e-05,4.6634348e-05,0.0014976847,0.0004315297,9.986269e-05,0.00012983126,0.0001563686,8.596177e-05,1.069919e-05,0.12484317,1.069919e-05,1.069919e-05,1.069919e-05,1.069919e-05,1.069919e-05,1.069919e-05,1.069919e-05,1.069919e-05,0.00015054803,0.99839365,3.0788207e-05,1.3035582e-05,0.00054284977,0.00018441807,7.0989525e-05,2.3504854e-05,4.7362526e-05,2.2139016e-05
11,0,0.5222329678670935,0.8545454545454544,1.5965721e-05,0.999718,3.1083502e-05,1.0539108e-05,4.065626e-05,0.025050787,0.0005520712,9.96914e-05,7.803894e-05,0.00038755866,4.775965e-06,0.1249376,4.775965e-06,4.775965e-06,4.775965e-06,4.775965e-06,4.775965e-06,4.775965e-06,4.775965e-06,4.775965e-06,0.00024032863,0.9974623,0.00068280695,0.00011152266,0.00044464547,0.006637861,0.0005289023,0.0016417122,0.0011802397,0.002135487
12,0,0.5222329678670935,0.8666666666666665,0.0013255769,0.99935836,9.361317e-05,4.3998938e-05,0.00021959713,0.0005919471,0.00016456458,5.520857e-05,2.874009e-05,0.00030996103,3.028749e-06,0.12491788,3.028749e-06,3.028749e-06,3.028749e-06,3.028749e-06,3.028749e-06,3.028749e-06,3.028749e-06,3.028749e-06,0.0004835106,0.9991315,6.3159074e-05,1.1508944e-05,0.00017295819,0.00017334221,0.00010570965,1.29618e-05,0.0001135295,0.00016159052
16,0,0.5222329678670935,0.8666666666666665,0.051284224,0.8688363,0.067163356,0.043036133,0.10504947,0.11549725,0.10138674,0.07446277,0.12957415,0.11954425,0.001228544,0.11966144,0.001228544,0.001228544,0.001228544,0.001228544,0.001228544,0.001228544,0.001228544,0.001228544,0.005821171,0.9712907,0.009499591,0.0029763277,0.025082132,0.028011803,0.020868268,0.012827331,0.022052994,0.017051412
18,0,0.5222329678670935,0.8181818181818182,0.0012716111,0.990732,0.000361979,0.0005292129,0.005856037,0.0013329303,0.005300097,1.6605482e-05,0.009736525,0.005508274,7.138808e-05,0.124483995,7.138808e-05,7.138808e-05,7.138808e-05,7.138808e-05,7.138808e-05,7.138808e-05,7.138808e-05,7.138808e-05,0.00052410923,0.9934267,0.00019820486,0.00011145814,0.0019570456,0.0003953111,0.0015232239,0.00052084663,0.0011568725,0.0018907406
19,0,0.5222329678670935,0.8181818181818182,0.0028316732,0.9956343,0.00065713073,0.0007783114,0.0029794534,0.0014897671,7.445039e-05,0.00060050003,0.00035538198,0.0031489716,3.0455765e-05,0.12472839,3.0455765e-05,3.0455765e-05,3.0455765e-05,3.0455765e-05,3.0455765e-05,3.0455765e-05,3.0455765e-05,3.0455765e-05,0.001141367,0.99724674,0.00021025949,0.00015877723,0.0011474185,0.000599408,0.00031741173,9.25951e-05,0.00011171494,0.00093608245
20,0,0.5222329678670935,0.8787878787878788,0.0014384082,0.98794454,0.0005783187,0.0010734685,0.005699458,0.0028452137,0.006893575,0.006950677,0.007720171,0.010816316,9.529919e-05,0.12435077,9.529919e-05,9.529919e-05,9.529919e-05,9.529919e-05,9.529919e-05,9.529919e-05,9.529919e-05,9.529919e-05,0.00035422042,0.99503624,8.982479e-05,0.00024304443,0.001088537,0.0012077654,0.0011735612,0.0014777717,0.0011037884,0.0032546525
21,0,0.5222329678670935,0.8787878787878788,0.0006208023,0.99810714,6.302749e-05,1.7188722e-06,0.0016004506,0.00555091,0.0010417607,0.0010392283,0.0042595165,0.0002651785,1.0777613e-05,0.12486039,1.0777613e-05,1.0777613e-05,1.0777613e-05,1.0777613e-05,1.0777613e-05,1.0777613e-05,1.0777613e-05,1.0777613e-05,0.00031715154,0.9975721,0.00014997774,0.00014830843,0.00081012707,0.0016051478,0.0002503413,0.0007929952,0.0005899212,0.00028847528
22,0,0.5222329678670935,0.7939393939393938,0.023223482,0.8554294,0.025538653,0.014812931,0.02180773,0.14186841,0.14325845,0.022196382,0.14285377,0.03525886,0.0010650635,0.11651426,0.0010650635,0.0010650635,0.0010650635,0.0010650635,0.0010650635,0.0010650635,0.0010650635,0.0010650635,0.0068374635,0.94106036,0.0072426423,0.0011791334,0.0095796045,0.049562313,0.033759348,0.002520226,0.042861544,0.0046477015
25,0,0.5222329678670935,0.9878787878787878,0.00020147767,0.99741006,0.0005802312,0.0001741671,0.00047920714,0.000800206,0.00077964715,0.00032119546,0.0018404274,9.501516e-05,1.559341e-05,0.1248166,1.559341e-05,1.559341e-05,1.559341e-05,1.559341e-05,1.559341e-05,1.559341e-05,1.559341e-05,1.559341e-05,6.4096996e-05,0.9984282,0.00018899729,4.3605214e-05,0.00015316752,0.00028745522,0.00020885168,5.205389e-05,0.0005567812,3.217397e-05
27,0,0.5222329678670935,0.8666666666666665,0.0047989255,0.98027194,0.004850317,0.00089256465,0.010563472,0.014051486,0.011099651,0.0050387233,0.017118456,0.016615132,0.00016834063,0.12404906,0.00016834063,0.00016834063,0.00016834063,0.00016834063,0.00016834063,0.00016834063,0.00016834063,0.00016834063,0.0023003507,0.9794296,0.0023102064,2.4395965e-06,0.009477576,0.0059207147,0.03927876,0.00041215844,0.03264435,0.013806936
28,0,0.5222329678670935,0.7939393939393938,0.00010406699,0.9998763,5.073023e-06,7.881361e-06,1.1321943e-05,3.6925834e-05,3.4174926e-05,1.5831603e-05,4.4166518e-07,4.6936286e-05,5.543313e-06,0.12494629,5.543313e-06,5.543313e-06,5.543313e-06,5.543313e-06,5.543313e-06,5.543313e-06,5.543313e-06,5.543313e-06,9.260424e-05,0.99970615,9.593731e-06,1.3812896e-05,4.8121838e-05,4.436459e-05,4.8144568e-05,2.0789423e-06,1.7160589e-06,2.876863e-05
30,0,0.5222329678670935,0.8424242424242423,0.00015323673,0.9997324,8.209402e-05,8.1956387e-07,2.8314462e-05,0.00023287695,0.00017866102,5.9702492e-05,0.00010577103,4.3578126e-05,4.7933263e-06,0.1249382,4.7933263e-06,4.7933263e-06,4.7933263e-06,4.7933263e-06,4.7933263e-06,4.7933263e-06,4.7933263e-06,4.7933263e-06,0.00011009899,0.99953127,7.532652e-05,5.0771296e-06,6.951826e-05,0.000107774045,0.00011444486,2.5888547e-05,2.1719605e-05,1.2666182e-05
31,0,0.5222329678670935,0.7212121212121211,0.0028630998,0.9814635,0.0033408292,0.0027714428,0.005776574,0.0038954252,0.0017607883,0.011350934,0.0024106577,0.016784215,0.00015622658,0.12408899,0.00015622658,0.00015622658,0.00015622658,0.00015622658,0.00015622658,0.00015622658,0.00015622658,0.00015622658,0.00085757003,0.9925481,0.00085795036,0.00043193199,0.0016163255,0.00016269184,0.0008062793,0.003401972,0.0011205904,0.0049341274
32,0,0.5222329678670935,0.9393939393939393,0.0008198248,0.99951684,6.930623e-05,0.00033637614,6.4216e-05,0.00045054947,2.8418901e-05,5.54774e-05,5.410373e-06,0.00025005185,3.3602041e-06,0.124924965,3.3602041e-06,3.3602041e-06,3.3602041e-06,3.3602041e-06,3.3602041e-06,3.3602041e-06,3.3602041e-06,3.3602041e-06,0.0002825923,0.9992604,5.565334e-05,0.00011579401,9.239758e-05,0.00016969672,4.983294e-05,2.1767766e-05,4.6952002e-05,0.00014480934
33,0,0.5222329678670935,0.6606060606060605,4.025601e-05,0.9990475,0.000146962,6.3086336e-05,0.00027952553,0.00330937,0.0032223696,0.00033682626,0.00062135386,0.008543451,2.2828892e-06,0.12490148,2.2828892e-06,2.2828892e-06,2.2828892e-06,2.2828892e-06,2.2828892e-06,2.2828892e-06,2.2828892e-06,2.2828892e-06,6.971373e-05,0.99768317,0.0005592738,0.0003488975,0.00038862313,0.0001822622,0.0007795411,0.00034811633,0.00065268495,0.0020720481
36,0,0.5222329678670935,0.9515151515151514,1.5335158e-05,0.99493724,0.0004695002,0.0009222785,0.00236626,0.010164576,0.002186939,0.0024574734,0.00070454273,0.0043100575,3.785656e-05,0.12470787,3.785656e-05,3.785656e-05,3.785656e-05,3.785656e-05,3.785656e-05,3.785656e-05,3.785656e-05,3.785656e-05,7.585889e-05,0.99693537,0.00033670475,0.00020752815,0.0007339404,0.0025654065,0.0007430848,0.001014211,8.362917e-05,0.0019510243
38,0,0.5222329678670935,0.7333333333333332,0.00012045655,0.999868,1.5215424e-05,5.037451e-06,1.4486388e-05,4.3273263e-05,2.7374044e-05,3.9564533e-05,4.759495e-07,4.349604e-05,5.5144737e-06,0.12494587,5.5144737e-06,5.5144737e-06,5.5144737e-06,5.5144737e-06,5.5144737e-06,5.5144737e-06,5.5144737e-06,5.5144737e-06,0.00010466783,0.9997016,1.527921e-05,6.253318e-06,4.93048e-05,4.6888552e-05,5.2566622e-05,1.0334851e-05,8.982359e-07,3.1736385e-05
39,0,0.5222329678670935,0.7575757575757575,0.0009907437,0.98969895,0.0027448637,0.00038725138,0.0043174983,0.0027251774,0.015938029,0.0026083984,0.006376813,0.0077510444,8.21803e-05,0.12445199,8.21803e-05,8.21803e-05,8.21803e-05,8.21803e-05,8.21803e-05,8.21803e-05,8.21803e-05,8.21803e-05,0.00040270053,0.9942565,0.00094459765,8.7576314e-05,0.0016504165,0.0001686295,0.0012816859,0.0021897724,0.0025060887,0.0030766465
41,0,0.5222329678670935,0.5878787878787878,2.2046603e-05,0.9997705,1.173155e-05,2.2088512e-05,2.3895045e-05,0.0014139385,4.270696e-06,2.4310822e-05,0.00013257565,8.643295e-05,4.8131324e-06,0.12493969,4.8131324e-06,4.8131324e-06,4.8131324e-06,4.8131324e-06,4.8131324e-06,4.8131324e-06,4.8131324e-06,4.8131324e-06,0.000100420206,0.9990142,4.1390766e-05,0.000105008265,8.326002e-05,0.00060146203,0.00014387153,0.00034451942,0.0004316676,3.8770366e-05
42,0,0.5222329678670935,0.8303030303030302,0.015603706,0.75788176,0.111628786,0.022398561,0.020512968,0.23614964,0.34938297,0.013444811,0.24156633,0.02686873,0.0018048813,0.11097915,0.0018048813,0.0018048813,0.0018048813,0.0018048813,0.0018048813,0.0018048813,0.0018048813,0.0018048813,0.0067579276,0.90434694,0.032016795,0.001370493,0.0067038476,0.079505526,0.07129543,0.008307193,0.07569961,0.01014028
43,0,0.5222329678670935,0.5757575757575757,0.00096966047,0.9929531,0.0011862088,0.0012935181,0.002208271,0.00059261546,0.0067171385,0.00065565854,0.009879516,0.003946351,5.2324125e-05,0.12459005,5.2324125e-05,5.2324125e-05,5.2324125e-05,5.2324125e-05,5.2324125e-05,5.2324125e-05,5.2324125e-05,5.2324125e-05,0.00046238894,0.99491423,0.00065668544,0.00012461378,0.0010505788,0.00044283256,0.00045787916,0.0017552834,0.0030786886,0.0021401173
44,0,0.5222329678670935,0.8060606060606059,1.9087092e-05,0.9997485,6.112852e-06,3.6776066e-05,3.666601e-05,0.0016173151,2.5194895e-06,3.813686e-05,7.644956e-05,8.691713e-06,4.7720805e-06,0.12493873,4.7720805e-06,4.7720805e-06,4.7720805e-06,4.7720805e-06,4.7720805e-06,4.7720805e-06,4.7720805e-06,4.7720805e-06,0.00010181438,0.9989522,1.5158711e-05,0.00011487544,9.6183256e-05,0.00072077237,0.00014989049,0.00032231177,0.00038730598,7.1351096e-05
45,0,0.5222329678670935,0.9030303030303028,0.0013381988,0.99439067,0.00018143654,0.002133871,0.002517626,0.0024046279,0.0030672178,0.002861076,0.0013050358,0.0030955775,4.200497e-05,0.12467688,4.200497e-05,4.200497e-05,4.200497e-05,4.200497e-05,4.200497e-05,4.200497e-05,4.200497e-05,4.200497e-05,0.00044758283,0.9969212,5.4366217e-05,0.00043099985,0.0006858449,0.00075724453,0.00056553073,0.0010351654,0.00038996112,0.0010452932
46,0,0.058025885318565944,0.8424242424242423,0.035684347,0.36109513,0.10418397,0.015318096,0.059612095,0.63280964,0.547074,0.16780397,0.6385882,0.43261573,0.0052021607,0.091956325,0.0052021607,0.0052021607,0.0052021607,0.0052021607,0.0052021607,0.0052021607,0.0052021607,0.0052021607,0.007975665,0.8274145,0.025188873,0.0014877098,0.014184311,0.16766901,0.06234775,0.02311774,0.100241065,0.064107165
47,0,0.5222329678670935,0.6,0.0033730608,0.99938685,0.00011328608,9.180396e-05,0.00018170918,0.0008231359,5.152088e-05,0.00022699675,0.00014325697,0.00033832874,2.8477132e-06,0.124918275,2.8477132e-06,2.8477132e-06,2.8477132e-06,2.8477132e-06,2.8477132e-06,2.8477132e-06,2.8477132e-06,2.8477132e-06,0.0013666468,0.9986701,8.7412875e-05,3.1159227e-05,0.000544456,0.00024874246,0.00034949247,9.063538e-05,0.00024070547,0.00025383395
48,0,0.5222329678670935,0.8909090909090909,0.0051718485,0.97545946,0.005785942,0.0025486127,0.012346969,0.0050540753,0.0012036525,0.018333223,0.004192535,0.02296412,0.00021348934,0.12385382,0.00021348934,0.00021348934,0.00021348934,0.00021348934,0.00021348934,0.00021348934,0.00021348934,0.00021348934,0.0012117533,0.9912694,0.0013749417,0.00028056424,0.0026824023,0.00021024006,0.0005136433,0.004591402,0.0013748729,0.0063199895
51,0,0.5222329678670935,0.7454545454545454,0.0008016061,0.9940314,0.0008647023,0.0017278083,0.0014666668,0.00012502726,0.0012088665,0.0012511751,0.009891182,0.0032247142,4.233265e-05,0.12463492,4.233265e-05,4.233265e-05,4.233265e-05,4.233265e-05,4.233265e-05,4.233265e-05,4.233265e-05,4.233265e-05,0.00037773006,0.99556416,0.0005616521,0.00046899047,0.0007548777,0.00051940564,2.7477712e-05,0.0016841531,0.002651771,0.0017670868
52,0,0.5222329678670935,0.9878787878787878,0.059186384,0.8079476,0.12962063,0.05610697,0.14984083,0.18860961,0.5055469,0.09190471,0.1911285,0.13354704,0.0017095287,0.11637921,0.0017095287,0.0017095287,0.0017095287,0.0017095287,0.0017095287,0.0017095287,0.0017095287,0.0017095287,0.01146304,0.93416196,0.027584637,0.0052525294,0.04554566,0.06691862,0.083861426,0.021108836,0.06276467,0.030562112
53,0,0.5222329678670935,0.9515151515151514,0.0002932304,0.9977547,7.659057e-05,0.00023455871,0.00094739895,0.0034463916,0.0026240756,0.001264129,0.0006358982,0.0013393248,1.3261137e-05,0.124838695,1.3261137e-05,1.3261137e-05,1.3261137e-05,1.3261137e-05,1.3261137e-05,1.3261137e-05,1.3261137e-05,1.3261137e-05,0.00015615,0.998072,0.00015045861,7.032891e-05,0.00042325407,0.0009800425,0.000532508,0.0006963978,0.00034349452,0.0008175563
54,0,0.5222329678670935,0.709090909090909,5.345483e-05,0.99975365,3.3663047e-05,6.2726467e-06,3.6279394e-05,0.023518283,0.00040478748,0.00010449637,7.457298e-05,0.0001161035,4.930286e-06,0.124939494,4.930286e-06,4.930286e-06,4.930286e-06,4.930286e-06,4.930286e-06,4.930286e-06,4.930286e-06,4.930286e-06,0.000104637,0.9977543,0.000836773,0.00019990254,0.00049115374,0.006269803,0.00048327114,0.0016419453,0.0011019167,0.0020146212
55,0,0.5222329678670935,0.9272727272727272,0.004535377,0.58376455,0.1391446,0.0149207115,0.04770717,0.41172373,0.43333086,0.07756615,0.4161186,0.20556456,0.0030072397,0.10003573,0.0030072397,0.0030072397,0.0030072397,0.0030072397,0.0030072397,0.0030072397,0.0030072397,0.0030072397,0.0040213335,0.84831667,0.030465394,0.0016526177,0.017397111,0.12733641,0.07776363,0.0149592105,0.09683545,0.04964829
56,0,0.5222329678670935,0.9636363636363635,0.0053727785,0.98559964,0.0032806322,0.0019081123,0.0011586137,0.011284999,0.02563738,0.00061702356,0.013624766,0.04037292,0.00011926643,0.12427336,0.00011926643,0.00011926643,0.00011926643,0.00011926643,0.00011926643,0.00011926643,0.00011926643,0.00011926643,0.003033309,0.990178,0.0019345835,0.00027379818,0.00019824776,0.006536705,0.0058742976,1.4129933e-05,0.006631837,0.007594245
58,0,0.5222329678670935,0.9151515151515152,0.00034957798,0.9985977,8.2754064e-05,0.0002336459,0.0005738623,0.0048278514,0.00010198518,0.0005258326,0.0028043126,0.00050095376,6.385553e-06,0.12488217,6.385553e-06,6.385553e-06,6.385553e-06,6.385553e-06,6.385553e-06,6.385553e-06,6.385553e-06,6.385553e-06,0.00020004166,0.99831027,5.516939e-05,0.000105563224,0.00023744038,0.0013109104,2.5285499e-05,0.00022341279,0.0003784651,0.0006057996
60,0,0.5222329678670935,0.7333333333333332,0.00091266586,0.9931982,0.0012523485,0.0011947486,0.0018317723,0.00041536707,0.0036439071,0.0015353756,0.010867417,0.0037521995,4.9584345e-05,0.124596044,4.9584345e-05,4.9584345e-05,4.9584345e-05,4.9584345e-05,4.9584345e-05,4.9584345e-05,4.9584345e-05,4.9584345e-05,0.00041945156,0.9951413,0.00071517343,0.0002101312,0.00090395694,0.00050633866,0.0002254131,0.0018753862,0.00302538,0.001996364
61,0,0.5222329678670935,0.9272727272727272,0.00039558345,0.9955735,0.00032103015,0.0006049818,0.002690674,0.001979041,8.912757e-07,0.0023466905,0.00045424467,0.0036850213,3.1971173e-05,0.12473442,3.1971173e-05,3.1971173e-05,3.1971173e-05,3.1971173e-05,3.1971173e-05,3.1971173e-05,3.1971173e-05,3.1971173e-05,0.00010502903,0.997022,0.0001403791,0.00012494248,0.00081279705,0.00069440657,0.00010241048,0.00039382363,0.00015004612,0.0013090891
62,0,0.5222329678670935,0.9636363636363635,0.00077888556,0.98618054,0.0017812243,0.00077681243,0.0073883836,0.0011040978,0.0016781073,0.0039886627,0.009513356,0.011552518,0.00010723034,0.12423765,0.00010723034,0.00010723034,0.00010723034,0.00010723034,0.00010723034,0.00010723034,0.00010723034,0.00010723034,0.000233266,0.9944522,0.00043768375,1.1954782e-05,0.001715558,0.00019472581,0.0004616902,0.00091493956,0.0014279403,0.0032633268
63,0,0.5222329678670935,0.9393939393939393,0.00024031394,0.9984268,8.2976534e-05,9.858364e-05,0.000636768,0.004212284,0.0005192227,0.0006996053,0.00010075874,0.0005989174,7.647187e-06,0.12487216,7.647187e-06,7.647187e-06,7.647187e-06,7.647187e-06,7.647187e-06,7.647187e-06,7.647187e-06,7.647187e-06,0.00017018129,0.9982297,0.000106656225,1.60239e-05,0.00027629532,0.0012874363,0.00027468387,0.00039036432,0.0002548637,0.00066033064
65,0,0.5222329678670935,0.9515151515151514,0.0008081455,0.99860454,0.0005759348,9.9872355e-05,0.00027319486,1.3505574e-05,0.00027749373,0.00030455051,0.0006627968,0.00013673585,5.7670313e-06,0.12487746,5.7670313e-06,5.7670313e-06,5.7670313e-06,5.7670313e-06,5.7670313e-06,5.7670313e-06,5.7670313e-06,5.7670313e-06,0.0002718324,0.99896955,0.00025427956,1.0057004e-05,0.000107827844,3.0981842e-06,8.8318724e-05,7.175622e-05,0.0002548719,4.333283e-05
