sparsity_label,T,sample_idx,label,gsshap_comp,gsshap_suff,gsshap_gini,gsshap_npl,gsshap_stability,timeshap_comp,timeshap_suff,timeshap_stability,winshap_comp
T32-Rich,32,48,0,-0.9861805438995361,0.47746938467025757,-1.003125,4,,-0.9861805438995361,0.2594079077243805,0.9863751584283902,-0.9861805438995361
T32-Rich,32,49,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,50,0,-0.9981071352958679,0.2505881190299988,-1.003125,4,,-0.9981071352958679,0.24975940585136414,0.9949302915082381,-0.9981071352958679
T32-Rich,32,51,0,-0.9954743385314941,0.4357835054397583,-1.003125,4,,-0.9954743385314941,0.25405871868133545,0.9919729615547103,-0.9954743385314941
T32-Rich,32,52,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.9875369666244188,0.0
T32-Rich,32,53,0,-0.9997705221176147,7.561054371763021e-05,0.5970000017434358,4,0.9999999999999999,-0.9997705221176147,0.2509899437427521,0.9971482889733839,-0.9997705221176147
T32-Rich,32,54,0,-0.9802719354629517,0.48857811093330383,-1.003125,4,,-0.9802719354629517,0.26897555589675903,0.9863751584283902,-0.9802719354629517
T32-Rich,32,55,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.981489147034388,0.0
T32-Rich,32,56,0,-0.9985976815223694,0.2585816979408264,-1.003125,4,,-0.9985976815223694,0.2500079274177551,0.9961977186311785,-0.9985976815223694
T32-Rich,32,57,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.8330685317068753,0.0
T32-Rich,32,58,0,-0.9833300113677979,0.48315611481666565,-1.003125,4,,-0.9833300113677979,0.275816947221756,0.9884875369666243,-0.9833300113677979
T32-Rich,32,59,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.9787705956907476,0.0
T32-Rich,32,60,0,-0.9954661130905151,0.29365274310112,-1.003125,4,,-0.9954661130905151,0.24949920177459717,0.993240388677651,-0.9954661130905151
T32-Rich,32,61,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,62,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,63,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.8641875292332019,0.0
T32-Rich,32,64,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.9826728545674596,0.0
T32-Rich,32,65,0,-0.9997323751449585,0.251377671957016,-1.003125,4,,-0.9997323751449585,0.24998369812965393,0.9964089564850019,-0.9997323751449585
T32-Rich,32,66,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.9865863962822137,0.0
T32-Rich,32,67,0,-0.9982334971427917,0.3305848240852356,-1.003125,4,,-0.9982334971427917,0.2501925230026245,0.9941909590198562,-0.9982334971427917
T32-Rich,32,68,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,69,0,-0.997754693031311,0.29440146684646606,-1.003125,4,,-0.997754693031311,0.2506069839000702,0.9911280101394168,-0.997754693031311
T32-Rich,32,70,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.9782673931807637,0.0
T32-Rich,32,71,0,-0.757881760597229,0.3623518645763397,-1.003125,4,,-0.757881760597229,0.23135080933570862,0.9900718208702997,-0.757881760597229
T32-Rich,32,72,0,-0.9806854128837585,0.248089998960495,0.403485302861357,4,1.0,-0.9806854128837585,0.24657917022705078,0.997782002534854,-0.9806854128837585
T32-Rich,32,73,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.978762120749189,0.0
T32-Rich,32,74,0,-0.7499209046363831,0.49934661388397217,0.37006196506001343,4,0.986842105263158,-0.9998763203620911,0.24997982382774353,0.9979932403886774,-0.9998763203620911
T32-Rich,32,75,0,-0.9879445433616638,0.38035494089126587,-1.003125,4,,-0.9879445433616638,0.24992920458316803,0.9934516265314742,-0.9879445433616638
T32-Rich,32,76,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,77,0,-0.9855996370315552,0.49055376648902893,-1.003125,4,,-0.9855996370315552,0.2608628273010254,0.9911280101394168,-0.9855996370315552
T32-Rich,32,78,0,-0.9764081835746765,0.4440268576145172,-1.003125,4,,-0.9764081835746765,0.25149303674697876,0.99070553443177,-0.9764081835746765
T32-Rich,32,79,0,-0.9907320141792297,0.4610048532485962,-1.003125,4,,-0.9907320141792297,0.2572552561759949,0.9910223912125052,-0.9907320141792297
T32-Rich,32,80,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,81,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.9798267849598646,0.0
T32-Rich,32,82,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,83,0,-0.9931822419166565,0.2548495829105377,-1.003125,4,,-0.9931822419166565,0.24908019602298737,0.9968314321926487,-0.9931822419166565
T32-Rich,32,84,0,-0.9984771609306335,0.40917274355888367,-1.003125,4,,-0.9984771609306335,0.2502317726612091,0.9937684833122092,-0.9984771609306335
T32-Rich,32,85,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.9788762146176592,0.0
T32-Rich,32,86,0,-0.699138343334198,0.4742763042449951,0.3527556832796712,4,0.9824561403508772,-0.9486392140388489,0.24775953590869904,0.9934516265314741,-0.9486392140388489
T32-Rich,32,87,1,0.0,0.0,-1.003125,4,,0.0,0.0,0.9362316312273719,0.0
T32-Rich,32,88,0,-0.7316576242446899,0.34937533736228943,-1.003125,4,,-0.7316576242446899,0.22570624947547913,0.9855302070130963,-0.7316576242446899
T32-Rich,32,89,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,90,1,-0.3650470972061157,0.17503604292869568,-1.003125,4,,-0.3650470972061157,0.10966135561466217,0.9913392479932401,-0.3650470972061157
T32-Rich,32,91,0,-0.9931982159614563,0.4815407693386078,-1.003125,4,,-0.9931982159614563,0.2562865614891052,0.9908111533586816,-0.9931982159614563
T32-Rich,32,92,0,-0.9946404695510864,0.45318403840065,-1.003125,4,,-0.9946404695510864,0.2537077069282532,0.9913392479932401,-0.9946404695510864
T32-Rich,32,93,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
T32-Rich,32,94,1,0.0,0.0,-1.003125,4,,0.0,0.0,,0.0
